# The shapes a source reader takes — the P3, P14, P16 rows of docs/plans/MIGRATION-DEBT.tsv, classified.
# Generated by: python scripts/dev/bt-app-reader-shapes.py
# Read-only, re-runnable; the rows come out in the debt list's order.
# mechanical: yes = a converter can rewrite the site and a person need not read it; partial = a converter can propose the rewrite and a person must read the result; no = a person decides.
# row: the line of MIGRATION-DEBT.tsv this came from.
row	ticket	file	test	shape	reader	selectors	assertion	mechanical	reason
D0637	P14	crates/bt-app/src/tests.rs	tests::nothing_a_preview_body_produces_is_drawn_outside_the_preview	F-fixture	../../../tests/assets/preview-samples/stress.md	../../../tests/assets/preview-samples/stress.md	equals,slice	no	the reading's subject is not Rust source (../../../tests/assets/preview-samples/stress.md): `bt-source` enumerates a crate's declarations and has no answer for a document or a fixture
D0638	P3	crates/bt-app/src/tests.rs	tests::one_door_decides_which_decoder_a_hover_and_a_pane_ask	M2-file-and-body	SOURCE;body;main.rs	fn request_peek_pixels(	!contains,contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0639	P14	crates/bt-app/src/tests.rs	tests::only_the_blocks_that_refuse_to_reflow_ask_for_a_horizontal_scroll	F-fixture	../../../tests/assets/preview-samples/stress.md	../../../tests/assets/preview-samples/stress.md	equals,slice	no	the reading's subject is not Rust source (../../../tests/assets/preview-samples/stress.md): `bt-source` enumerates a crate's declarations and has no answer for a document or a fixture
D0640	P3	crates/bt-app/src/tests.rs	tests::ten_notches_on_a_preview_alone_in_a_tab_are_ten_presents	H-custom-helper	method_text	    fn present_chrome_change(&mut self) -> Result<()> {;    fn scroll_preview_body(	!contains,contains,equals	no	`method_text` is not a plain body finder: it slices further (.lines(, .chars(, .filter()
D0641	P3	crates/bt-app/src/tests.rs	tests::the_canvas_is_in_force_before_the_window_is_made	N-whole-file-negative	SOURCE;main.rs	     fn ;    fn create(         event_loop: &ActiveEventLoop,;`Runtime::create` adopts the stored scheme pair;`Runtime::create` creates the window;`Runtime::create` is declared in this file;`Runtime::create` puts a canvas in force;adopt_stored_schemes(;create_window(;main.rs;set_theme(resolved_theme);the boot resolution cannot ask a window that does not exist yet;the canvas is settled before the w	!contains,position	no	the reading's scope is the file itself. §4.1 and §4.2 rule 2 make the replacement scope (`Everything`, `Module`, `Item`) a decision per site, and a tool that guessed would widen a negative
D0642	P3	crates/bt-app/src/tests.rs	tests::the_carets_prose_block_is_read_in_one_geometry	M2-file-and-body	SOURCE;body;main.rs	fn preview_prose_geometry(	contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0643	P3	crates/bt-app/src/tests.rs	tests::the_clock_runs_only_where_an_animation_is_drawn	H-custom-helper	method_text	    fn advance_animations(&mut self, now: Instant) -> bool {;    fn request_animations(&mut self, drawn: &[DrawnAnimation]) {	contains,equals	no	`method_text` is not a plain body finder: it slices further (.lines(, .chars(, .filter()
D0644	P14	crates/bt-app/src/tests.rs	tests::the_content_section_writes_a_file_exactly_as_it_always_did	S-no-source-read			equals	no	no source-reading construction in this test: no const in scope, no `include_str!`, no manifest-relative read, no local finder. A candidate hit of the debt list's lexical seed on a `.rs` path spelled as data — read the site before the row is removed
D0645	P3	crates/bt-app/src/tests.rs	tests::the_crumb_and_the_tree_row_open_the_head_s_own_rename	M2-file-and-body	SOURCE;body;main.rs	    fn finish_rename(;    fn run_file_menu_row(	contains,equals,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0646	P3	crates/bt-app/src/tests.rs	tests::the_deferred_half_of_a_dpi_change_is_asked_about_late_and_spent_on_a_turn	M2-file-and-body	SOURCE;body;main.rs	    fn reconcile_authoritative_dpi(&mut self, stage: &'static str);    fn turn(&mut self, now: Instant, application_clocks: bool)	contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0647	P14	crates/bt-app/src/tests.rs	tests::the_design_document_parses_into_blocks_that_reserve_nothing_extra	F-fixture	../../../docs/DESIGN.md	../../../docs/DESIGN.md	slice	no	the reading's subject is not Rust source (../../../docs/DESIGN.md): `bt-source` enumerates a crate's declarations and has no answer for a document or a fixture
D0648	P3	crates/bt-app/src/tests.rs	tests::the_disk_news_reaches_the_glass_by_both_roads	M2-file-and-body	SOURCE;fn_body;main.rs	fn apply_preview_results(;fn settle_pane_notices(&mut self) -> Result<()> {;fn watched_preview_files(&self) -> BTreeSet<PathBuf> {;fn land_preview_source_on(\n        &mut self,\n        surface: PreviewSurface,\n        source: preview::PreviewSource,\n        name: String,\n    ) -> Result<()> {;fn refresh_preview_file(&mut self, news: &preview_watch::FileNews) -> Result<()> {	contains,position,slice	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0649	P3	crates/bt-app/src/tests.rs	tests::the_edge_autoscroll_no_longer_asks_what_is_in_the_hand	B1-body-contains	row_strip_method	drag_autoscroll_aim	!contains	partial	a negative over a slice whose width changes on conversion: §4.2 rule 2's injection is required here whoever writes the edit — `row_strip_method` ends at the first `}` at the item's own indentation, which is `body_of`'s span unless a nested block closes there first; identities: Runtime::drag_autoscroll_aim
D0650	P3	crates/bt-app/src/tests.rs	tests::the_empty_page_and_a_gap_take_the_prose_face	W-whole-file	SOURCE;main.rs	\n    }\n;first;fn preview_markdown_caret(;last;main.rs;one caret and nothing else: {:#?};preview_markdown_metrics(scale).line_height;the gap's caret is a body line tall: {bar:?};the gap's empty line is a body line, not a source line;the one place a caret's seat is decided	contains,equals,position	no	the reading's scope is the file itself. §4.1 and §4.2 rule 2 make the replacement scope (`Everything`, `Module`, `Item`) a decision per site, and a tool that guessed would widen a negative
D0651	P3	crates/bt-app/src/tests.rs	tests::the_files_menus_second_batch_makes_a_row_and_recycles_one	M2-file-and-body	SOURCE;body;main.rs	    fn create_files_row(;    fn delete_files_row(;    fn finish_rename(;    fn run_file_menu_row(	!contains,contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0652	P3	crates/bt-app/src/tests.rs	tests::the_focus_column_refuses_the_layout_peek_through_one_predicate	M2-file-and-body	SOURCE;body;main.rs	    fn layout_peek_eligible(;    fn layout_peek_target_at(	!contains,contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0653	P3	crates/bt-app/src/tests.rs	tests::the_folder_card_stays_up_under_the_glance_it_raised_and_that_glance_raises_nothing	W-whole-file	SOURCE;main.rs	    fn drive_float_hover(;    fn forget_dead_float_gestures(;    fn observe_file_peek(;Some(RowHost::Float(id)) = self.window.file_peek.as_ref();Some(file_peek::Life::Held) => return self.keep_file_peek(),;\n    fn ;a glance raised inside a float is one of that float's gestures;a pointer inside the card is inside the card;and otherwise the pointer has left and the grace starts;main.rs;self.armed_f	contains,position	no	the reading's scope is the file itself. §4.1 and §4.2 rule 2 make the replacement scope (`Everything`, `Module`, `Item`) a decision per site, and a tool that guessed would widen a negative
D0654	P3	crates/bt-app/src/tests.rs	tests::the_glance_card_says_what_the_row_opens_as	W-whole-file	SOURCE;main.rs	    fn mature_file_peek(;D:\site\{name};INDEX.HTM;REPORT.PDF;\\server\share\index.html;\n    fn ;a page made of text shows its source: {name};a.exe;and a picture with no file is still a picture nothing can decode;index.htm;index.html;index.htmlx;main.rs;notes.md;preview::PreviewBuffer::glancing(;report.html.txt;report.pdf;shot.png;the glance arms itself with a pane's buffer, so a page's source is 	contains,equals,position	no	the reading's scope is the file itself. §4.1 and §4.2 rule 2 make the replacement scope (`Everything`, `Module`, `Item`) a decision per site, and a tool that guessed would widen a negative
D0655	P3	crates/bt-app/src/tests.rs	tests::the_glance_cards_document_is_in_the_awaited_set	M2-file-and-body	SOURCE;body;main.rs	fn documents_held(	!contains,contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0656	P3	crates/bt-app/src/tests.rs	tests::the_markdown_page_and_the_glance_card_read_the_same_caps	M2-file-and-body	SOURCE;body;main.rs		!contains,contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0657	P3	crates/bt-app/src/tests.rs	tests::the_pane_under_a_float_is_not_the_hovered_pane	H-custom-helper	runtime_fn_body	    fn update_chrome_hover(	contains,position	no	`runtime_fn_body` is not a plain body finder: its end-of-body rule is `next-doc-comment`
D0658	P3	crates/bt-app/src/tests.rs	tests::the_press_and_the_hover_ask_one_router	M2-file-and-body	SOURCE;main.rs;runtime_fn_body		!contains,contains,count,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0659	P3	crates/bt-app/src/tests.rs	tests::the_preview_publishes_the_caret_of_the_surface_its_letters_go_to	M2-file-and-body	SOURCE;body;main.rs	    fn edit_preview(;fn keyboard_owner(&self) -> KeyboardOwner {;fn preview_ime_cursor_area(&self) -> Option<ImeCursorArea> {	contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0660	P3	crates/bt-app/src/tests.rs	tests::the_rail_zone_is_asked_before_a_gesture_can_swallow_the_move	W-whole-file	SOURCE;main.rs	    fn pointer_moved(;\n    fn ;a drag in flight consumes the move;an icon rail is on screen in a vertical layout;an opened icon rail gives every row a name to aim at ({} against \              {} logical px);and before *every* branch that owns the pointer, not merely the \              drag: a divider, a float and a selection all travel across the \              left edge too, and the rail's zone	equals,position	no	the reading's scope is the file itself. §4.1 and §4.2 rule 2 make the replacement scope (`Everything`, `Module`, `Item`) a decision per site, and a tool that guessed would widen a negative
D0661	P3	crates/bt-app/src/tests.rs	tests::the_rails_open_and_the_chevrons_share_one_hover_open_path	M2-file-and-body	SOURCE;body;main.rs	    fn advance_chevrons(;    fn observe_chevrons(;    fn press_preview_rail(	contains,position	no	the test asserts over the whole file *and* over a named body (the file half reads SOURCE, main.rs). Converting only the body half leaves the row on the debt list, and the file half is §4.1's scope decision
D0662	P3	crates/bt-app/src/tests.rs	tests::the_reduction_happens_on_the_worker_not_the_window_thread	W-whole-file	../../bt-term/src/inline_image.rs;DECODER;SOURCE;main.rs	../../bt-term/src/inline_image.rs;/// What a press on one node of a files tree;Decoder;InlineImage;\n}\n;and its spawn is checked;and that lane is declared once and called once — from the file read, \              which is the worker's own;decode_local_image_bytes(;fn decode_local_image_bytes(;fn run_decoration_worker(;image_decoder.decode(task.clone());let mut image_decoder = {decoder}::default()	contains,count,position,slice	no	the reading's scope is the file itself. §4.1 and §4.2 rule 2 make the replacement scope (`Everything`, `Module`, `Item`) a decision per site, and a tool that guessed would widen a negative
